time,pix_x,pix_y
45.92189,970,286
45.93873,970,286
45.95572,970,286
45.97254,970,286
45.98922,970,286
46.00588,970,286
46.02294,970,286
46.0396,970,286
46.05627,970,286
46.07293,970,286
46.08989,970,286
46.10689,970,286
46.12389,970,286
46.14056,970,286
46.15757,970,286
46.17423,970,286
46.1909,970,286
46.20757,970,286
46.22424,970,286
46.24127,970,286
46.25794,970,286
46.2746,970,286
46.29138,970,286
46.30806,970,286
46.32493,970,286
46.34159,970,286
46.35826,970,286
46.37523,970,286
46.39189,970,286
46.40872,970,286
46.42544,970,286
46.4421,970,286
46.45877,970,286
46.47544,970,286
46.4921,970,286
46.50877,970,286
46.52544,970,286
46.54214,970,286
46.55881,970,286
46.57547,970,286
46.59214,970,286
46.60899,970,286
46.62569,970,286
46.64277,970,286
46.65943,970,286
46.67653,970,286
46.69318,970,286
46.70989,970,286
46.7269,970,286
46.74396,970,286
46.76102,970,286
46.7779,970,286
46.79456,970,286
46.81161,970,286
46.82828,970,286
46.84495,970,286
46.86161,970,286
46.87869,970,286
46.89573,970,286
46.9128,970,286
46.92967,970,286
46.94634,970,286
46.96301,970,286
46.97968,970,286
46.9967,970,286
47.01343,970,286
47.03026,970,286
47.04724,970,286
47.06423,970,286
47.08133,970,286
47.098,970,286
47.11466,970,286
47.13145,970,286
47.1485,970,286
47.16533,970,286
47.18199,970,286
47.19866,970,286
47.21533,970,286
47.23199,970,286
47.24873,970,286
47.26571,970,286
47.28272,970,286
47.29972,970,286
47.31674,970,286
47.33352,970,286
47.35019,970,286
47.36686,970,286
47.38388,970,286
47.40054,970,286
47.41721,970,286
47.43395,970,286
47.45061,970,286
47.46729,970,286
47.48407,970,286
47.50083,970,286
47.51775,970,286
47.5348,970,286
47.55169,970,286
47.56873,970,286
47.5854,970,286
47.6024,970,286
47.61951,970,286
47.63617,970,286
47.65284,970,286
47.6695,970,286
47.68637,970,286
47.70304,970,286
47.7197,970,286
47.73637,970,286
47.75304,970,286
47.7697,970,286
47.78638,970,286
47.80304,970,286
47.81971,970,286
47.83676,970,286
47.85371,970,286
47.87072,970,286
47.88754,970,286
47.90421,970,286
47.92088,970,286
47.93755,970,286
47.95437,970,286
47.97113,970,286
47.98817,970,286
48.00517,970,286
48.02184,970,286
48.03861,970,286
48.05528,970,286
48.07199,970,286
48.08866,970,286
48.10533,970,286
48.12199,970,286
48.13881,970,286
48.15549,970,286
48.17215,970,286
48.18881,970,286
48.20584,970,286
48.22251,970,286
48.23919,970,286
48.25584,970,286
48.27251,970,286
48.28918,970,286
48.30585,970,286
48.32251,970,286
48.33918,970,286
48.35585,970,286
48.37251,970,286
48.38918,970,286
48.40585,970,286
48.42292,970,286
48.4397,970,286
48.45637,970,286
48.47304,970,286
48.48985,970,286
48.50651,970,286
48.52318,970,286
48.53984,970,286
48.55693,970,286
48.57366,970,286
48.59033,970,286
48.6071,970,286
48.62377,970,286
48.64085,970,286
48.65751,970,286
48.6743,970,286
48.69096,970,286
48.70762,970,286
48.72429,970,286
48.74116,970,286
48.75816,970,286
48.77483,970,286
48.7915,970,286
48.80817,970,286
48.82515,970,286
48.84212,970,286
48.85897,970,286
48.876,970,286
48.89303,970,286
48.9097,970,286
48.92639,970,286
48.94305,970,286
48.95972,970,286
48.97647,970,286
48.99314,970,286
49.0098,970,286
49.02647,970,286
49.04342,970,286
49.06009,970,286
49.07676,970,286
49.09351,970,286
49.11058,970,286
49.12761,970,286
49.14428,970,286
49.16094,970,286
49.17761,970,286
49.19429,970,286
49.21094,970,286
49.22794,970,286
49.2446,970,286
49.26127,970,286
49.27822,970,286
49.29512,970,286
49.31216,970,286
49.32917,970,286
49.34617,970,286
49.36284,970,286
49.37951,970,286
49.39648,970,286
49.41332,970,286
49.43009,970,286
49.44712,970,286
49.4641,970,286
49.48077,970,286
49.49743,970,286
49.51411,970,286
49.53077,970,286
49.54759,970,286
49.56426,970,286
49.58093,970,286
49.5976,970,286
49.61426,970,286
49.63109,970,286
49.64776,970,286
49.66478,970,286
49.68166,970,286
49.69834,970,286
49.71541,970,286
49.73248,970,286
49.74956,970,286
49.76646,970,286
49.78312,970,286
49.79979,970,286
49.81646,970,286
49.83312,970,286
49.84979,970,286
49.8668,970,286
49.88382,970,286
49.90085,970,286
49.91784,970,286
49.9345,970,286
49.95117,970,286
49.96784,970,286
49.9845,970,286
50.00117,970,286
50.01784,970,286
50.0345,970,286
50.05117,970,286
50.06807,970,286
50.08508,970,286
50.1021,970,286
50.11913,970,286
50.1358,970,286
50.15246,970,286
50.1695,970,286
50.18648,970,286
50.20353,970,286
50.2202,970,286
50.23721,970,286
50.25416,970,286
50.27093,970,286
50.28759,970,286
50.30426,970,286
50.32093,970,286
50.33774,970,286
50.35476,970,286
50.37171,970,286
50.38871,970,286
50.40573,970,286
50.42272,970,286
50.43951,970,286
50.45651,970,286
50.47318,970,286
50.48985,970,286
50.50652,970,286
50.52364,970,286
50.54031,970,286
50.55716,970,286
50.57417,970,286
50.59084,970,286
50.60762,970,286
50.6249,970,286
50.64156,970,286
50.65823,970,286
50.67516,970,286
50.69182,970,286
50.70873,970,286
50.7254,970,286
50.74207,970,286
50.75917,970,286
50.77586,970,286
50.79293,970,286
50.80989,970,286
50.82697,970,286
50.844,970,286
50.86097,970,286
50.87794,970,286
50.89499,970,286
50.91171,970,286
50.92861,970,286
50.94562,970,286
50.96229,970,286
50.97895,970,286
50.99562,970,286
51.01229,970,286
51.0291,970,286
51.04592,970,286
51.06258,970,286
51.07925,970,286
51.096,970,286
51.11302,970,286
51.12969,970,286
51.14641,970,286
51.16333,970,286
51.18,970,286
51.19666,970,286
51.21333,970,286
51.2301,970,286
51.24714,970,286
51.26381,970,286
51.28047,970,286
51.29713,970,286
51.3138,970,286
51.33062,970,286
51.34768,970,286
51.36469,970,286
51.38166,970,286
51.39867,970,286
51.41567,970,286
51.43267,970,286
51.44942,970,286
51.46609,970,286
51.48275,970,286
51.49966,970,286
51.51633,970,286
51.533,970,286
51.54966,970,286
51.56664,970,286
51.58363,970,286
51.6003,970,286
51.61697,970,286
51.63403,970,286
51.6507,970,286
51.66737,970,286
51.68423,970,286
51.70097,970,286
51.71801,970,286
51.73468,970,286
51.75136,970,286
51.76802,970,286
51.78469,970,286
51.80167,970,286
51.81866,970,286
51.8357,970,286
51.85236,970,286
51.86904,970,286
51.88583,970,286
51.90283,970,286
51.9195,970,286
51.93617,970,286
51.95284,970,286
51.9695,970,286
51.98648,970,286
52.00315,970,286
52.01981,970,286
52.0368,970,286
52.0537,970,286
52.07038,970,286
52.08704,970,286
52.10371,970,286
52.12038,970,286
52.13707,970,286
52.1541,970,286
52.17101,970,286
52.18768,970,286
52.20466,970,286
52.22173,970,286
52.23839,970,286
52.25505,970,286
52.27172,970,286
52.28878,970,286
52.30545,970,286
52.32211,970,286
52.3391,970,286
52.35577,970,286
52.37272,970,286
52.38939,970,286
52.40607,970,286
52.42274,970,286
52.43941,970,286
52.45607,970,286
52.47274,970,286
52.48941,970,286
52.50607,970,286
52.52274,970,286
52.53941,970,286
52.55608,970,286
52.57274,970,286
52.58942,970,286
52.60667,970,286
52.62333,970,286
52.64001,970,286
52.65667,970,286
52.67334,970,286
52.69001,970,286
52.70667,970,286
52.72334,970,286
52.74,970,286
52.75686,970,286
52.77387,970,286
52.79078,970,286
52.80745,970,286
52.82411,970,286
52.84078,970,286
52.85775,970,286
52.87513,970,286
52.89179,970,286
52.90846,970,286
52.92549,970,286
52.94248,970,286
52.95915,970,286
52.97614,970,286
52.99281,970,286
53.00947,970,286
53.02614,970,286
53.0428,970,286
53.05956,970,286
53.07661,970,286
53.09372,970,286
53.11041,970,286
53.12705,970,286
53.14408,970,286
53.16109,970,286
53.17775,970,286
53.19442,970,286
53.21131,970,286
53.22797,970,286
53.24479,970,286
53.2615,970,286
53.27817,970,286
53.29485,970,286
53.31179,970,286
53.32881,970,286
53.34586,970,286
53.36288,970,286
53.37954,970,286
53.39621,970,286
53.41288,970,286
53.4298,970,286
53.44735,970,286
53.46402,970,286
53.48075,970,286
53.49771,970,286
53.51438,970,286
53.53104,970,286
53.54771,970,286
53.56438,970,286
53.58105,970,286
53.59776,970,286
53.61488,970,286
53.63184,970,286
53.6489,970,286
53.66594,970,286
53.68296,970,286
53.69981,970,286
53.71648,970,286
53.73354,970,286
53.7506,970,286
53.76739,970,286
53.78407,970,286
53.80072,970,286
53.81749,970,286
53.83416,970,286
53.85083,970,286
53.8675,970,286
53.88416,970,286
53.90083,970,286
53.9178,970,286
53.93483,970,286
53.9515,970,286
53.96817,970,286
53.98483,970,286
54.0015,970,286
54.01816,970,286
54.03484,970,286
54.0515,970,286
54.06816,970,286
54.08483,970,286
54.1015,970,286
54.11817,970,286
54.13513,970,286
54.15179,970,286
54.16875,970,286
54.18541,970,286
54.20208,970,286
54.21884,970,286
54.23551,970,286
54.25217,970,286
54.26917,970,286
54.28584,970,286
54.30251,970,286
54.31918,970,286
54.33585,970,286
54.35251,970,286
54.3693,970,286
54.38596,970,286
54.4029,970,286
54.41957,970,286
54.43627,970,286
54.45294,970,286
54.46971,970,286
54.48674,970,286
54.50361,970,286
54.52027,970,286
54.53694,970,286
54.55378,970,286
54.57045,970,286
54.58712,970,286
54.60379,970,286
54.62045,970,286
54.63755,970,286
54.65458,970,286
54.67124,970,286
54.68791,970,286
54.70458,970,286
54.72124,970,286
54.73806,970,286
54.75473,970,286
54.77139,970,286
54.78806,970,286
54.80481,970,286
54.82183,970,286
54.83883,970,286
54.8555,970,286
54.87216,970,286
54.88883,970,286
54.90549,970,286
54.92216,970,286
54.93883,970,286
54.95549,970,286
54.97216,970,286
54.98903,970,286
55.00571,970,286
55.02238,970,286
55.03917,970,286
55.05585,970,286
55.07251,970,286
55.08918,970,286
55.1062,970,286
55.12289,970,286
55.13955,970,286
55.15649,970,286
55.17316,970,286
55.18983,970,286
55.20651,970,286
55.22355,970,286
55.24021,970,286
55.25711,970,286
55.27412,970,286
55.29079,970,286
55.30755,970,286
55.32422,970,286
55.34089,970,286
55.35758,970,286
55.37424,970,286
55.39091,970,286
55.40787,970,286
55.42454,970,286
55.4412,970,286
55.45825,970,286
55.47491,970,286
55.49158,970,286
55.50825,970,286
55.52508,970,286
55.54208,970,286
55.55875,970,286
55.5758,970,286
55.5929,970,286
55.60956,970,286
55.62662,970,286
55.64364,970,286
55.66031,970,286
55.67698,970,286
55.69365,970,286
55.71031,970,286
55.72698,970,286
55.74364,970,286
55.76031,970,286
55.77698,970,286
55.79364,970,286
55.81031,970,286
55.82698,970,286
55.84373,970,286
55.86078,970,286
55.87745,970,286
55.89411,970,286
55.9112,970,286
55.92809,970,286
55.94476,970,286
55.96142,970,286
55.97809,970,286
55.99476,970,286
56.01166,970,286
56.02832,970,286
56.04531,970,286
56.06237,970,286
56.07902,970,286
56.09569,970,286
56.11235,970,286
56.12909,970,286
56.14576,970,286
56.16272,970,286
56.17939,970,286
56.19606,970,286
56.21288,970,286
56.22955,970,286
56.24652,970,286
56.26325,970,286
56.27991,970,286
56.29687,970,286
56.31392,970,286
56.33068,970,286
56.34735,970,286
56.36402,970,286
56.3808,970,286
56.39781,970,286
56.41448,970,286
56.43128,970,286
56.44795,970,286
56.46461,970,286
56.48129,970,286
56.49813,970,286
56.51518,970,286
56.53226,970,286
56.54923,970,286
56.56629,970,286
56.58296,970,286
56.59963,970,286
56.6164,970,286
56.63306,970,286
56.64994,970,286
56.66662,970,286
56.68328,970,286
56.70023,970,286
56.7169,970,286
56.73374,970,286
56.75041,970,286
56.76727,970,286
56.78425,970,286
56.80091,970,286
56.81758,970,286
56.8343,970,286
56.85097,970,286
56.86777,970,286
56.88479,970,286
56.90181,970,286
56.91882,970,286
56.93583,970,286
56.95285,970,286
56.96952,970,286
56.98619,970,286
57.00285,970,286
57.01952,970,286
57.03653,970,286
57.0532,970,286
57.06987,970,286
57.08675,970,286
57.10342,970,286
57.12009,970,286
57.13675,970,286
57.15342,970,286
57.17009,970,286
57.18689,970,286
57.20376,970,286
57.22043,970,286
57.23709,970,286
57.25377,970,286
57.27065,970,286
57.28766,970,286
57.3046,970,286
57.3214,970,286
57.33806,970,286
57.35499,970,286
57.37166,970,286
57.3886,970,286
57.40537,970,286
57.42204,970,286
57.4387,970,286
57.45538,970,286
57.47232,970,286
57.48911,970,286
57.50578,970,286
57.52245,970,286
57.53911,970,286
57.55611,970,286
57.57278,970,286
57.58945,970,286
57.60611,970,286
57.62307,970,286
57.63992,970,286
57.65659,970,286
57.67325,971,280
57.68992,979,245
57.70658,984,203
57.72326,986,171
57.73992,990,146
57.75659,994,112
57.77345,999,61
57.79012,1002,13
57.80678,1004,0
57.82364,1005,0
57.84068,1005,0
57.8574,1005,0
57.87407,1005,0
57.89074,1005,0
57.90754,1005,0
57.9242,1005,0
57.94108,1005,0
57.95775,1005,0
57.97441,1005,0
57.99108,1005,0
58.00776,1005,0
58.02441,1005,1
58.0411,1006,8
58.05777,1006,17
58.07443,1007,21
58.0911,1007,23
58.10782,1007,24
58.12472,1007,28
58.1415,1009,34
58.15853,1010,39
58.1752,1011,47
58.19207,1011,54
58.20875,1014,61
58.22541,1014,63
58.24208,1014,63
58.25875,1014,63
58.27541,1014,63
58.29208,1014,63
58.30892,1014,63
58.32558,1014,63
58.34264,1014,63
58.35941,1014,63
58.37608,1014,63
58.39275,1014,63
58.40941,1014,63
58.42607,1014,63
58.44277,1014,63
